,userid,placeid,frequency,id,created_at,lng,lat,photos_count,checkins_count,users_count,radius_meters,highlights_count,items_count,max_items_count,spot_categories,state
4197,2586,22795,1,22795,2009-08-28T17:04:59Z,-97.7427282407,30.2687278516,9,414,256,75,0,10,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Texas
4198,2586,25071,1,25071,2009-09-16T00:08:45Z,-97.7340263128,30.3153949668,134,3567,1064,75,15,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Texas
4199,2586,31928,2,31928,2009-09-29T17:53:22Z,-97.7876332667,30.25838725,57,1507,567,50,18,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
4200,2586,70366,1,70366,2009-10-30T23:21:00Z,-122.4019096667,37.8026819167,4,199,77,75,0,10,10,"[{'url': '/categories/19', 'name': 'Italian'}]",California
4201,2586,88066,1,88066,2009-11-08T21:08:51Z,-97.7446746667,30.26717305,40,512,413,75,0,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
4202,2586,120362,1,120362,2009-11-22T00:45:20Z,-97.7445846167,30.3067650667,28,676,334,75,2,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
4203,2586,380427,1,380427,2010-01-14T15:54:37Z,-97.7562591433,30.3707300085,88,1879,786,50,28,10,10,"[{'url': '/categories/189', 'name': 'Tacos'}]",Texas
4204,2586,711185,1,711185,2010-03-14T21:19:44Z,-97.7499835,30.2493307167,34,318,280,75,0,8,10,"[{'url': '/categories/32', 'name': 'Live Music'}]",Texas
4205,2586,942483,1,942483,2010-04-15T00:46:42Z,-97.06040322,27.83790212,0,8,6,100,0,0,10,"[{'url': '/categories/48', 'name': 'Resort'}]",Texas
4206,2594,9761,1,9761,2009-03-20T23:51:30Z,-122.3492002487,47.6146618656,3,125,81,50,1,6,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]",Washington
4207,2594,10467,1,10467,2009-03-31T19:40:20Z,-122.3238158167,47.59836315,1,115,83,75,0,10,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Washington
4208,2594,10786,1,10786,2009-04-08T01:07:10Z,-96.7962884903,32.8070793452,13,280,165,50,3,7,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Texas
4209,2594,19076,1,19076,2009-07-28T20:03:21Z,-96.7023038864,32.9820281314,3,129,15,75,0,4,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Texas
4210,2594,19801,2,19801,2009-08-04T13:22:41Z,-96.7172384262,32.9749270104,5,321,141,75,0,10,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Texas
4211,2594,19808,1,19808,2009-08-04T16:08:53Z,-96.701952668,32.9812900213,0,47,13,50,0,3,10,"[{'url': '/categories/170', 'name': 'Warehouse & Industrial'}]",Texas
4212,2594,19814,2,19814,2009-08-04T18:27:39Z,-96.7213368416,32.9762500762,4,227,105,75,0,9,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
4213,2594,19877,1,19877,2009-08-05T14:54:01Z,-96.7175318513,32.974991065,0,20,18,75,0,5,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Texas
4214,2594,20291,1,20291,2009-08-09T02:03:04Z,-122.1983528137,47.6153489441,12,167,109,50,1,8,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]",Washington
4215,2594,107086,1,107086,2009-11-17T00:03:09Z,-122.1938831667,47.6158809667,0,72,56,75,0,4,10,"[{'url': '/categories/18', 'name': 'Asian Food'}]",Washington
4216,2594,179046,1,179046,2009-12-07T20:37:01Z,-122.1920120716,47.6170195919,3,110,78,50,1,7,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]",Washington
4217,2594,184144,1,184144,2009-12-09T01:33:24Z,-122.1943454333,47.6134290333,0,46,29,75,0,3,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Washington
4218,2594,255693,1,255693,2009-12-23T04:14:26Z,-122.0364806,47.5304325,0,42,29,75,0,2,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]",Washington
4219,2594,335490,1,335490,2010-01-06T21:08:00Z,-122.19549524,47.6119889,4,50,48,75,0,2,10,"[{'url': '/categories/86', 'name': 'Seafood'}]",Washington
4220,2604,9117,1,9117,2009-02-08T00:42:43Z,-96.78474425,32.8201103167,32,629,342,75,3,10,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",Texas
4221,2604,11739,1,11739,2009-04-24T13:53:29Z,-86.7978928667,36.18759895,2,226,39,75,0,5,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Tennessee
4222,2604,11844,1,11844,2009-04-25T16:21:32Z,-73.9862251282,40.7568799674,593,7689,4533,300,211,10,10,"[{'url': '/categories/58', 'name': 'Other - Entertainment'}]",New York
4223,2604,21643,1,21643,2009-08-19T17:33:32Z,-97.2294545174,32.9985681983,29,381,212,50,3,10,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Texas
4224,2604,23139,1,23139,2009-08-30T19:02:35Z,-73.96472,40.7619002,28,268,240,50,4,12,10,"[{'url': '/categories/80', 'name': 'Dessert'}]",New York
4225,2604,31707,1,31707,2009-09-29T10:01:06Z,-82.5346934795,27.9809387382,108,3753,1725,2000,7,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Florida
4226,2604,65930,1,65930,2009-10-28T01:27:19Z,-96.7766821833,32.8373639,25,607,190,75,0,11,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Texas
4227,2604,67942,1,67942,2009-10-29T18:31:41Z,-73.9908839684,40.7539795856,4,46,44,75,1,7,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",New York
4228,2604,133330,1,133330,2009-11-26T02:55:45Z,-96.78839355,32.8206590333,2,80,58,75,0,6,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",Texas
4229,2604,147117,1,147117,2009-11-29T20:10:44Z,-121.9441421833,36.5693346667,4,31,30,300,1,3,10,"[{'url': '/categories/42', 'name': 'Golf Course'}]",California
4230,2604,420315,1,420315,2010-01-20T19:26:11Z,-97.7493953705,30.2691029532,1177,7923,1657,100,41,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Texas
4231,2604,442237,1,442237,2010-01-24T00:11:24Z,-121.9291895,36.5550478333,35,158,135,150,3,10,10,"[{'url': '/categories/99', 'name': 'Beach'}]",California
4232,2604,579632,1,579632,2010-02-19T02:16:48Z,-121.9404361167,36.6133880333,4,52,24,300,0,0,10,"[{'url': '/categories/42', 'name': 'Golf Course'}]",California
4233,2604,802556,1,802556,2010-03-27T00:43:11Z,-121.9224668667,36.55577115,0,22,22,75,0,2,10,"[{'url': '/categories/98', 'name': 'Mediterranean'}]",California
4234,2604,1444793,1,1444793,2010-07-15T18:48:10Z,-73.9742165833,40.77317685,0,43,42,75,0,2,10,"[{'url': '/categories/82', 'name': 'French'}]",New York
4235,2604,2649270,1,2649270,2010-08-28T18:28:02Z,-121.92129331,36.55524927,1,6,6,75,0,0,10,"[{'url': '/categories/16', 'name': 'American'}]",California
4236,2604,2898233,1,2898233,2010-09-02T01:44:49Z,-97.129326643,32.945050871,0,12,12,75,0,1,10,"[{'url': '/categories/217', 'name': 'Other - Services'}]",Texas
4237,2604,6667080,1,6667080,2010-12-30T02:29:34Z,-121.879107199,36.58269757,0,3,3,75,0,1,10,"[{'url': '/categories/57', 'name': 'Other - Travel & Lodging'}]",California
4238,2604,6673997,1,6673997,2010-12-31T02:44:32Z,-121.87049871,36.59446024,0,3,3,100,0,0,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",California
4239,2622,12315,1,12315,2009-04-30T23:37:48Z,-80.03323315,26.7007362833,0,7,7,75,0,1,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]",Florida
4240,2622,12474,1,12474,2009-05-03T17:01:36Z,-80.1513791,26.7104887833,0,10,8,75,0,1,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",Florida
4241,2622,20094,5,20094,2009-08-07T22:16:39Z,-80.2010772,26.7073689,1,16,10,75,0,4,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",Florida
4242,2622,20430,2,20430,2009-08-10T18:32:32Z,-80.164190009,26.7081689652,0,5,4,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Florida
4243,2622,20548,1,20548,2009-08-11T23:09:51Z,-80.3305446,26.1216377833,1,60,41,75,0,4,10,"[{'url': '/categories/363', 'name': 'Chipotle'}]",Florida
4244,2622,20828,1,20828,2009-08-13T13:22:01Z,-80.183087,26.6812416167,0,26,18,75,0,1,10,"[{'url': '/categories/61', 'name': 'Sports & Outdoors'}]",Florida
4245,2622,20909,1,20909,2009-08-13T22:12:03Z,-80.2249564508,26.6810399696,5,20,16,75,0,1,10,"[{'url': '/categories/67', 'name': 'Wings'}]",Florida
4246,2622,20914,1,20914,2009-08-13T22:51:23Z,-80.2255066833,26.6822802833,8,13,10,75,0,1,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Florida
4247,2622,20915,1,20915,2009-08-13T22:52:27Z,-80.22509015,26.6830275833,1,13,13,50,0,0,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Florida
4248,2622,20916,1,20916,2009-08-13T22:53:53Z,-80.22125665,26.6827938833,0,25,17,50,0,3,10,"[{'url': '/categories/904', 'name': 'Costco'}]",Florida
4249,2622,20917,1,20917,2009-08-13T22:56:37Z,-80.2226362,26.6865296333,0,23,11,250,0,0,10,"[{'url': '/categories/55', 'name': 'Other - Parks '}]",Florida
4250,2622,20919,1,20919,2009-08-13T23:00:07Z,-80.2170151167,26.68203115,0,9,9,100,0,1,10,"[{'url': '/categories/162', 'name': 'Cemetery'}]",Florida
4251,2622,20920,2,20920,2009-08-13T23:08:23Z,-80.2013251,26.6631406,2,50,25,150,0,2,10,"[{'url': '/categories/458', 'name': 'Best Buy'}]",Florida
4252,2622,20992,1,20992,2009-08-14T16:37:32Z,-80.2034295167,26.6688062833,0,8,8,75,0,0,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Florida
4253,2622,26125,1,26125,2009-09-20T14:58:03Z,-81.5743875503,28.4148426966,101,2447,1289,150,9,10,10,"[{'url': '/categories/48', 'name': 'Resort'}]",Florida
4254,2622,169443,2,169443,2009-12-05T18:07:16Z,-80.0934690167,26.84740545,4,66,50,50,0,2,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Florida
4255,2622,204825,1,204825,2009-12-13T16:09:58Z,-80.1567649841,26.4287685584,36,64,60,75,1,5,10,"[{'url': '/categories/72', 'name': 'Asian Art Museum'}]",Florida
4256,2622,326119,1,326119,2010-01-05T00:30:20Z,-80.2243637786,26.6811613867,0,13,13,75,0,2,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Florida
4257,2622,442030,1,442030,2010-01-23T23:46:48Z,-80.0881464772,26.8456781392,0,15,14,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Florida
4258,2622,456188,1,456188,2010-01-26T17:07:43Z,-80.0880871333,26.7194323667,2,36,26,150,0,1,10,"[{'url': '/categories/458', 'name': 'Best Buy'}]",Florida
4259,2622,507424,1,507424,2010-02-05T01:32:02Z,-80.207938698,26.6494376906,1,44,21,75,0,2,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Florida
4260,2622,767279,1,767279,2010-03-22T00:49:30Z,-81.5877234936,28.4115305094,5,91,87,100,2,2,10,"[{'url': '/categories/86', 'name': 'Seafood'}]",Florida
4261,2622,817607,1,817607,2010-03-28T16:21:09Z,-80.0334652333,26.7119304833,1,12,10,150,0,0,10,"[{'url': '/categories/99', 'name': 'Beach'}]",Florida
4262,2622,866779,2,866779,2010-04-03T23:57:29Z,-80.09392911,26.84812074,4,49,17,75,1,2,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Florida
4263,2622,1049082,1,1049082,2010-05-01T21:03:13Z,-80.2030340947,26.6636955773,0,17,13,75,0,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Florida
4264,2622,1444185,1,1444185,2010-07-15T16:57:33Z,-80.203666535,26.668356475,0,2,2,75,0,0,10,"[{'url': '/categories/117', 'name': 'Salon & Barbershop'}]",Florida
4277,2632,9362,1,9362,2009-03-14T09:19:55Z,-97.0830059052,32.7515678196,592,4064,2091,250,23,13,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",Texas
4278,2632,9376,1,9376,2009-03-14T21:47:02Z,-96.8015348886,32.7761945222,12,130,95,50,0,10,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]",Texas
4279,2632,11667,1,11667,2009-04-23T00:32:28Z,-96.7830061833,32.78478025,16,294,169,75,0,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas
4280,2632,74208,1,74208,2009-11-02T00:33:44Z,-96.8955650926,32.8955788697,5,88,52,50,0,4,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Texas
4281,2632,176074,1,176074,2009-12-07T00:55:52Z,-80.2265023333,26.7162645333,0,17,7,300,0,1,10,"[{'url': '/categories/42', 'name': 'Golf Course'}]",Florida
4282,2632,313939,1,313939,2010-01-02T20:08:25Z,-96.95960605,32.9076953,1,103,66,75,0,5,10,"[{'url': '/categories/913', 'name': 'Frozen Yogurt'}]",Texas
4283,2632,340304,1,340304,2010-01-07T20:02:48Z,-96.84616125,33.0254328167,1,52,37,75,0,2,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas
4284,2632,340307,1,340307,2010-01-07T20:03:35Z,-96.84616125,33.0254328167,0,31,24,75,0,1,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",Texas
4285,2632,495132,1,495132,2010-02-02T17:43:03Z,-96.9928326833,32.8495728833,0,27,15,75,0,4,10,"[{'url': '/categories/18', 'name': 'Asian Food'}]",Texas
4286,2632,744398,1,744398,2010-03-19T17:10:42Z,-96.9950390197,32.9208135055,4,114,48,50,1,7,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",Texas
4287,2632,1331905,1,1331905,2010-06-24T18:12:34Z,-96.84264427,33.02747106,1,21,15,75,0,2,10,"[{'url': '/categories/16', 'name': 'American'}]",Texas
4288,2632,3673079,1,3673079,2010-09-13T19:53:24Z,-122.209396617,47.83372685,0,6,4,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Washington
4290,2637,9153,1,9153,2009-02-10T22:22:44Z,-122.4271774292,37.759688872,166,1743,946,200,19,10,10,"[{'url': '/categories/38', 'name': 'City Park'}]",California
4291,2637,9631,1,9631,2009-03-19T23:09:43Z,-115.1701068878,36.1218608846,151,2735,2017,300,21,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Nevada
4292,2637,11799,1,11799,2009-04-24T23:52:29Z,-122.3217988,37.5642728667,5,160,71,75,0,10,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",California
4293,2637,12439,1,12439,2009-05-03T02:11:18Z,-122.3226839247,37.5661028523,10,260,150,100,0,7,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",California
4294,2637,14515,1,14515,2009-06-04T19:01:45Z,-122.1525514126,37.4157602871,35,1227,584,150,4,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California
4295,2637,17159,2,17159,2009-07-10T03:06:50Z,-122.2127723694,37.7126153927,93,3757,1592,1500,2,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",California
4296,2637,17888,1,17888,2009-07-17T03:17:00Z,-118.3539104462,34.1961143486,66,2605,1092,2000,1,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",California
4297,2637,19542,4,19542,2009-08-01T19:46:03Z,-122.3861503601,37.6163560649,639,25706,9105,2500,30,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",California
4299,2637,28367,2,28367,2009-09-24T21:12:08Z,-122.3228141,37.5648524333,0,44,23,75,0,3,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California
4300,2637,44569,1,44569,2009-10-11T21:54:19Z,-122.4176533167,37.7671792333,3,82,55,75,0,10,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",California
4301,2637,59690,1,59690,2009-10-23T23:48:09Z,-122.3246097565,37.5672526635,7,88,66,50,0,4,10,"[{'url': '/categories/24', 'name': 'Pub'}]",California
4302,2637,84866,1,84866,2009-11-07T17:15:28Z,-122.4455344677,37.7633275897,4,92,13,50,0,3,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]",California
4303,2637,95710,1,95710,2009-11-12T17:38:50Z,-122.3931884766,37.7680941238,25,249,178,100,0,11,10,"[{'url': '/categories/141', 'name': 'Hall'}]",California
4304,2637,109844,2,109844,2009-11-18T02:48:04Z,-122.4070249333,37.7670084333,0,41,32,75,0,4,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California
4305,2637,172697,1,172697,2009-12-06T07:52:48Z,-122.3988797167,37.7818984667,0,37,31,75,0,9,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",California
4306,2641,11824,1,11824,2009-04-25T11:40:02Z,-73.9737582207,40.7810613694,96,1530,1257,250,7,10,10,"[{'url': '/categories/73', 'name': 'History Museum'}]",New York
4307,2641,11832,1,11832,2009-04-25T14:20:01Z,-73.9755821167,40.7516598667,6,208,140,75,0,10,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",New York
4308,2641,12164,1,12164,2009-04-27T11:27:59Z,-73.9630508423,40.7792090733,114,2187,1850,150,15,10,10,"[{'url': '/categories/50', 'name': 'Traditional Art Museum'}]",New York
4309,2641,12166,1,12166,2009-04-27T11:38:32Z,-73.96573305,40.7759392167,0,85,81,50,0,4,10,"[{'url': '/categories/37', 'name': 'Playground'}]",New York
4310,2641,12174,1,12174,2009-04-27T12:16:48Z,-73.9708399773,40.7742937388,104,1453,1230,50,4,10,10,"[{'url': '/categories/38', 'name': 'City Park'}]",New York
4311,2641,12345,1,12345,2009-05-01T22:14:22Z,-73.9717841148,40.7757236918,44,1290,1178,150,4,10,10,"[{'url': '/categories/38', 'name': 'City Park'}]",New York
4312,2641,19906,1,19906,2009-08-05T20:55:06Z,-73.9711328833,40.7726869667,7,202,166,75,0,6,10,"[{'url': '/categories/32', 'name': 'Live Music'}]",New York
4313,2641,19926,1,19926,2009-08-05T22:42:08Z,-73.9639888,40.7775056333,2,132,122,50,0,10,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]",New York
4314,2641,21141,1,21141,2009-08-15T19:45:12Z,-122.8327041333,48.5128677,0,2,2,150,0,1,10,"[{'url': '/categories/176', 'name': 'Canal / Waterway'}]",Washington
4315,2641,35907,1,35907,2009-10-03T20:48:22Z,-122.3103398333,47.5950144667,0,24,17,75,0,3,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Washington
4316,2641,36197,1,36197,2009-10-04T00:51:37Z,-122.3139218667,47.5959169,1,59,41,50,0,6,10,"[{'url': '/categories/34', 'name': 'Thrift Store'}]",Washington
4317,2641,50129,1,50129,2009-10-16T20:04:17Z,-122.3244854167,47.7086515167,0,37,30,75,0,2,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Washington
4318,2641,61340,1,61340,2009-10-24T22:12:18Z,-122.3252427578,47.7091478995,2,424,204,100,0,10,10,"[{'url': '/categories/438', 'name': 'Target'}]",Washington
4319,2641,151235,1,151235,2009-12-01T02:16:54Z,-122.3052831,47.5881489333,0,22,14,75,0,3,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Washington
4320,2652,9121,1,9121,2009-02-08T17:13:13Z,-97.2375226,32.8996431667,2,134,41,75,1,8,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas
4321,2652,9425,1,9425,2009-03-15T22:49:14Z,-97.3139548167,32.9122281,0,102,66,75,0,6,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Texas
4322,2652,10498,1,10498,2009-04-02T00:31:08Z,-97.2738718833,32.8935277333,4,201,55,75,2,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas
4323,2652,10795,2,10795,2009-04-08T17:13:52Z,-97.1997356415,32.8304498469,5,636,320,300,0,10,10,"[{'url': '/categories/11', 'name': 'Mall'}]",Texas
4324,2652,12615,9,12615,2009-05-06T03:13:08Z,-97.2401618833,32.8996753667,15,442,67,100,0,7,10,"[{'url': '/categories/68', 'name': 'Contemporary Church'}]",Texas
4325,2652,22377,1,22377,2009-08-24T19:47:11Z,-97.0970606167,32.9322173167,2,161,81,100,0,6,10,"[{'url': '/categories/202', 'name': 'Discount Store'}]",Texas
4326,2652,41414,1,41414,2009-10-09T16:54:31Z,-97.1415048,32.8376582833,2,71,58,75,0,3,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
4327,2652,44398,1,44398,2009-10-11T20:09:30Z,-97.2659745356,32.9422853203,0,40,14,75,0,4,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",Texas
4328,2652,44901,1,44901,2009-10-12T04:43:22Z,-97.1011533833,32.9312095667,4,279,101,250,0,5,10,"[{'url': '/categories/446', 'name': 'Walmart'}]",Texas
4330,2652,75676,1,75676,2009-11-03T01:12:54Z,-97.0707564,33.0210644,21,87,55,75,0,5,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas
4331,2652,92337,1,92337,2009-11-11T00:20:46Z,-97.2829959,32.9507513,0,49,31,100,0,4,10,"[{'url': '/categories/152', 'name': 'High School'}]",Texas
4332,2652,118874,1,118874,2009-11-21T18:23:10Z,-97.2400827,32.8976502,3,70,56,250,0,8,10,"[{'url': '/categories/442', 'name': ""Lowe's""}]",Texas
4333,2652,198995,1,198995,2009-12-12T15:18:43Z,-97.2877426147,32.9284286499,0,15,13,75,0,2,10,"[{'url': '/categories/119', 'name': 'Gas & Automotive'}]",Texas
4334,2652,230271,1,230271,2009-12-18T20:20:02Z,-96.7667412758,32.8738925314,6,110,50,100,0,2,10,"[{'url': '/categories/68', 'name': 'Contemporary Church'}]",Texas
4337,2652,610356,1,610356,2010-02-25T18:00:30Z,-97.2588237667,32.8890495,1,30,25,75,0,1,10,"[{'url': '/categories/173', 'name': 'Pet Store'}]",Texas
4338,2652,689164,1,689164,2010-03-12T00:44:36Z,-97.2867647,32.9391491667,0,7,5,100,0,0,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",Texas
4339,2652,689304,2,689304,2010-03-12T01:08:39Z,-97.2867710116,32.9391437584,0,12,9,100,0,0,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",Texas
4340,2652,783037,1,783037,2010-03-24T13:58:29Z,-97.2356338501,32.9341888428,0,9,9,75,0,0,10,"[{'url': '/categories/190', 'name': 'Dentist'}]",Texas
4341,2652,806557,1,806557,2010-03-27T14:12:36Z,-97.27234905,32.88916474,0,3,3,75,0,1,10,"[{'url': '/categories/119', 'name': 'Gas & Automotive'}]",Texas
4342,2652,904829,4,904829,2010-04-09T18:00:58Z,-97.2627666,32.9453107333,1,42,15,100,0,1,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",Texas
4345,2652,4056877,1,4056877,2010-09-19T16:45:39Z,-97.268489533,32.795768533,0,11,8,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian Food'}]",Texas
4346,2652,5739037,2,5739037,2010-10-18T13:13:12Z,-97.246134317,32.895272983,0,10,8,100,0,0,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",Texas
4347,2652,6419035,1,6419035,2010-11-12T18:29:40Z,-97.29963439,32.91086733,0,15,15,75,0,0,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Texas
4394,2663,13750,1,13750,2009-05-23T20:44:43Z,-90.0704240667,29.9426686667,7,177,126,100,1,8,10,"[{'url': '/categories/73', 'name': 'History Museum'}]",Louisiana
4395,2663,19183,1,19183,2009-07-29T23:38:23Z,-97.3994284333,32.6708392,0,67,31,75,0,3,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",Texas
4396,2663,87856,1,87856,2009-11-08T19:39:01Z,-96.3161080167,30.6118487667,1,14,10,75,0,2,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",Texas
4397,2663,225048,2,225048,2009-12-17T21:36:29Z,-96.6967704167,31.1732649833,0,3,2,75,0,1,10,"[{'url': '/categories/92', 'name': 'Bed & Breakfast'}]",Texas
4398,2663,230090,2,230090,2009-12-18T19:53:56Z,-96.6756709,31.1657267167,0,3,2,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]",Texas
4399,2663,232856,1,232856,2009-12-19T04:03:06Z,-96.6969085167,31.1732755,0,2,2,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]",Texas
4400,2663,648863,1,648863,2010-03-05T17:41:55Z,-98.4362244167,29.3489763333,0,12,10,75,0,0,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Texas
4401,2663,953208,1,953208,2010-04-16T17:27:36Z,-94.13632309,30.08501785,0,11,10,75,0,1,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas
4402,2663,965032,1,965032,2010-04-17T23:18:07Z,-96.3575031833,30.6981022833,2,21,16,75,0,4,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]",Texas
4403,2663,1148246,1,1148246,2010-05-21T17:02:38Z,-96.3257646561,30.6358073045,1,21,18,50,0,0,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]",Texas
4404,2678,9221,1,9221,2009-02-25T04:03:51Z,-97.741265595,30.2675137962,92,3042,2069,50,6,10,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",Texas
4405,2678,9222,1,9222,2009-02-25T04:11:34Z,-97.7416598797,30.2681578017,212,4423,2739,100,22,12,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",Texas
4406,2678,9241,1,9241,2009-02-25T18:14:34Z,-97.7537029982,30.2707337816,470,14967,3498,100,46,10,10,"[{'url': '/categories/422', 'name': 'Whole Foods'}]",Texas
4407,2678,9340,1,9340,2009-03-14T03:01:41Z,-97.7426227927,30.2640736232,94,1681,1233,75,1,10,10,"[{'url': '/categories/241', 'name': 'Bar'}]",Texas
4408,2678,9945,1,9945,2009-03-22T22:15:20Z,-97.7401685715,30.2654149575,24,1062,736,50,1,10,10,"[{'url': '/categories/130', 'name': 'Sports Bar'}]",Texas
4409,2678,15245,1,15245,2009-06-13T18:28:15Z,-97.7330982685,30.2644327041,76,1986,755,50,18,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas
4410,2678,49904,1,49904,2009-10-16T17:41:39Z,-97.754092,30.2510314833,154,2050,1091,50,92,10,10,"[{'url': '/categories/189', 'name': 'Tacos'}]",Texas
4411,2678,85070,1,85070,2009-11-07T18:10:40Z,-122.393682003,37.7956864865,12,546,400,100,1,10,10,"[{'url': '/categories/917', 'name': 'Farmers Market'}]",California
4412,2678,671812,1,671812,2010-03-09T17:40:53Z,-97.7442669,30.266996,30,246,243,150,0,10,10,"[{'url': '/categories/254', 'name': 'Interactive > Party'}]",Texas
4414,2682,13559,1,13559,2009-05-21T11:47:10Z,-96.85019015,32.8436815667,3,157,113,75,0,10,10,"[{'url': '/categories/228', 'name': 'Other - Airport'}]",Texas
4420,2682,26106,1,26106,2009-09-20T10:40:20Z,-96.8498468399,32.844584573,147,5652,2300,2000,10,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Texas
4425,2682,70633,1,70633,2009-10-31T01:33:09Z,-82.3715186119,27.9929330098,22,331,222,250,1,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Florida
4430,2682,109473,1,109473,2009-11-17T23:51:01Z,-96.8500862578,32.8437776221,0,65,52,75,0,5,10,"[{'url': '/categories/227', 'name': 'Rental Car'}]",Texas
